,Zip Code,Beds,Baths,Median Household Income(1k),Area Living Space(sqm),Price_p_living,Area_bath_sqm,Living_space,Price(1k)
97,75206,2,2,126.636,92.624291,2.5911129511371915,46.3121455,4,240.0
98,75206,3,3,126.636,247.958107,3.222318518506838,82.65270233333334,6,799.0
99,75206,2,3,126.636,179.209887,3.766533260522618,59.736629,5,675.0
100,75206,3,4,126.636,152.546726,4.555981096572338,38.1366815,7,695.0
101,75206,3,3,126.636,191.101471,4.317078229083856,63.700490333333335,6,825.0
102,75206,2,2,126.636,174.378931,5.36188629347659,87.1894655,4,935.0
103,75206,2,2,126.636,125.047438,2.0384264090240696,62.523719,4,254.9
104,75206,3,4,126.636,285.119307,2.3516471299504107,71.27982675,7,670.5
105,75206,4,4,126.636,255.204541,2.194318321318585,63.80113525,8,560.0
106,75206,2,2,126.636,161.279608,4.929327457194713,80.639804,4,795.0
107,75206,3,5,126.636,371.704903,3.9682016247173366,74.3409806,8,1475.0
108,75206,3,2,126.636,309.088281,4.852982439667455,154.5441405,5,1500.0
109,75206,3,3,126.636,233.000724,4.201703682259803,77.66690799999999,6,979.0
110,75206,3,3,126.636,173.078289,3.2644186816522085,57.69276300000001,6,565.0
111,75206,3,1,126.636,147.901576,3.989139371983433,147.901576,4,590.0
112,75206,2,2,126.636,120.866803,2.216489502084373,60.4334015,4,267.9
113,75206,3,3,126.636,173.72861,4.886932555322926,57.90953666666667,6,849.0
114,75206,3,2,126.636,204.107891,4.159564805850647,102.0539455,5,849.0
115,75206,5,4,126.636,368.174589,4.0306964259285145,92.04364725,9,1484.0
116,75206,4,4,126.636,369.010716,4.322367700562929,92.252679,8,1595.0
117,75206,5,4,126.636,335.101121,4.327052072141532,83.77528025,9,1450.0
118,75206,4,5,126.636,381.459718,3.657004748270694,76.2919436,9,1395.0
119,75206,5,5,126.636,401.34096,4.347924019516971,80.268192,10,1745.0
120,75208,3,1,120.126,142.513202,2.3857438835736775,142.513202,4,340.0
121,75208,3,2,120.126,145.671904,3.7584461036494723,72.835952,5,547.5
122,75208,3,2,120.126,188.778896,3.972901716725793,94.389448,5,750.0
123,75208,2,1,120.126,105.166196,3.898591140445928,105.166196,3,410.0
124,75208,3,2,120.126,180.975044,2.7628118714533922,90.487522,5,500.0
125,75208,3,3,120.126,159.235742,3.327770470024249,53.07858066666666,6,529.9
126,75208,2,3,120.126,173.078289,3.6110826124471336,57.69276300000001,5,625.0
127,75208,5,4,120.126,297.568309,3.276558593475759,74.39207725,9,975.0
128,75208,5,5,120.126,376.25715,2.790644642899145,75.25143,10,1050.0
129,75208,2,2,120.126,161.837026,3.639463814665007,80.918513,4,589.0
130,75208,2,1,120.126,92.903,3.229163751439674,92.903,3,299.999
131,75208,3,4,120.126,199.74145,3.2992651249903315,49.9353625,7,659.0
132,75208,3,2,120.126,131.457745,4.183853906820021,65.7288725,5,550.0
133,75208,4,3,120.126,226.68332,3.701198658992642,75.56110666666667,7,839.0
134,75208,3,3,120.126,198.255002,3.220599700178057,66.08500066666666,6,638.5
135,75208,3,2,120.126,167.504109,4.328252031118831,83.7520545,5,725.0
136,75208,3,3,120.126,193.702755,3.587971683727472,64.567585,6,695.0
137,75208,5,2,120.126,244.706502,3.0849200729451804,122.353251,7,754.9
138,75208,2,2,120.126,225.475581,3.392828600805335,112.7377905,4,765.0
139,75208,3,4,120.126,208.938847,3.0147577104223227,52.23471175,7,629.9
140,75208,2,4,120.126,241.733606,2.1718122220871514,60.4334015,6,525.0
141,75208,8,5,120.126,224.546551,3.7854066170893894,44.9093102,13,850.0
142,75208,3,2,120.126,174.471834,3.868819307533616,87.235917,5,675.0
143,75208,3,2,120.126,118.172616,2.5378129904478035,59.086308,5,299.9
144,75208,2,1,120.126,115.942944,3.234349474513947,115.942944,3,375.0
145,75208,3,3,120.126,162.58025,3.684334351804724,54.19341666666667,6,599.0
146,75208,4,3,120.126,257.34131,3.885889910174157,85.78043666666667,7,1000.0
147,75208,3,3,120.126,180.04601399999999,4.359996550659544,60.01533799999999,6,785.0
148,75208,2,3,120.126,179.209887,2.5110221736817455,59.736629,5,450.0
149,75208,2,2,120.126,94.389448,3.4643702969848915,47.194724,4,327.0
150,75208,2,2,120.126,93.646224,3.523900760803767,46.823112,4,330.0
151,75208,3,3,120.126,144.371262,2.2511405351571976,48.123754,6,325.0
152,75208,4,3,120.126,392.700981,6.366166933512193,130.900327,7,2500.0
153,75208,3,1,120.126,145.671904,8.237690090190624,145.671904,4,1200.0
154,75209,5,4,207.903,392.97969,5.585530387079292,98.2449225,9,2195.0
155,75209,4,5,207.903,390.19259999999997,3.9723972212697016,78.03851999999999,9,1550.0
156,75209,4,2,207.903,152.268017,2.7911311145530977,76.1340085,6,425.0
157,75209,3,3,207.903,218.136244,3.736197089741767,72.71208133333333,6,815.0
158,75209,5,5,207.903,350.24431,5.992959600114561,70.048862,10,2099.0
159,75209,4,5,207.903,464.236291,14.216898006364609,92.8472582,9,6600.0
160,75209,4,4,207.903,289.392845,8.275947527313606,72.34821125,8,2395.0
161,75209,3,4,207.903,279.916739,8.038104502210565,69.97918475,7,2250.0
162,75209,4,4,207.903,311.22505,4.016386213127767,77.8062625,8,1250.0
163,75209,5,5,207.903,390.006794,4.346078135243972,78.0013588,10,1695.0
164,75209,4,6,207.903,535.214183,7.464301445838179,89.20236383333334,10,3995.0
165,75209,5,6,207.903,453.924058,4.51617393674252,75.65400966666667,11,2050.0
166,75209,5,5,207.903,383.224875,4.422990548304047,76.644975,10,1695.0
167,75209,4,4,207.903,292.272838,6.483667839157877,73.0682095,8,1895.0
168,75209,5,5,207.903,384.990032,3.3766978153865552,76.9980064,10,1299.995
169,75209,3,5,207.903,346.249481,3.6101137145097986,69.2498962,8,1250.0
170,75209,3,4,207.903,214.048512,3.966390572245604,53.512128,7,849.0
171,75209,3,4,207.903,295.896055,6.0798377322063315,73.97401375,7,1799.0
172,75209,4,5,207.903,410.25964799999997,4.375277970306259,82.0519296,9,1795.0
173,75209,2,2,207.903,129.971297,6.147511169331487,64.9856485,4,799.0
174,75209,3,3,207.903,259.942594,3.443067895213818,86.64753133333333,6,895.0
175,75209,3,3,207.903,253.532287,2.5203890500936477,84.51076233333333,6,639.0
176,75209,4,5,207.903,359.255901,4.729219465207894,71.8511802,9,1699.0
177,75209,3,4,207.903,179.767305,4.060805161427992,44.94182625,7,730.0
178,75209,5,5,207.903,311.039244,4.259912617328764,62.2078488,10,1325.0
179,75210,4,2,42.537,146.972546,2.0411907404801983,73.486273,6,299.999
180,75210,3,2,42.537,136.009992,0.9189765998956899,68.004996,5,124.99
181,75210,3,4,42.537,148.6448,0.992298418780879,37.1612,7,147.5
182,75211,3,1,68.474,120.7739,2.3059618013494636,120.7739,4,278.5
183,75211,2,1,68.474,131.086133,3.0438002164576785,131.086133,3,399.0
184,75211,2,2,68.474,87.607529,2.567130959714661,43.8037645,4,224.9
185,75211,2,1,68.474,95.411381,2.5154231862548975,95.411381,3,240.0
186,75211,3,3,68.474,184.319552,2.4414121839879472,61.439850666666665,6,450.0
187,75211,3,2,68.474,140.097724,1.962915543153292,70.048862,5,275.0
188,75211,3,2,68.474,118.079713,3.175820727138793,59.0398565,5,375.0
189,75211,2,1,68.474,84.727536,2.9270295314618853,84.727536,3,248.0
190,75211,8,4,68.474,275.736104,1.4506624058197326,68.934026,12,400.0
191,75211,3,2,68.474,135.63838,3.236547059910329,67.81919,5,439.0
192,75211,2,2,68.474,134.337738,1.8609811637590623,67.168869,4,250.0
193,75211,3,3,68.474,120.7739,2.893837161837119,40.25796666666667,6,349.5
194,75211,2,1,68.474,100.892658,3.6672638756330516,100.892658,3,370.0
195,75211,3,3,68.474,131.086133,2.135237294703018,43.695377666666666,6,279.9
196,75212,3,1,61.698,109.253928,4.118845045095312,109.253928,4,450.0
197,75212,3,3,61.698,213.212385,2.6452497119245675,71.070795,6,564.0
198,75212,3,3,61.698,117.05778,2.434695071100785,39.019259999999996,6,285.0
199,75212,2,2,61.698,100.33524,1.5846874936463002,50.16762,4,159.0
200,75212,4,4,61.698,215.813669,2.687040180017513,53.95341725,8,579.9
201,75212,4,3,61.698,268.954185,2.598955654845081,89.651395,7,699.0
202,75212,4,3,61.698,286.14124,2.268110671499152,95.38041333333332,7,649.0
203,75212,3,3,61.698,186.084709,2.793888884228526,62.02823633333333,6,519.9
204,75212,3,3,61.698,157.563488,1.364529325474186,52.52116266666667,6,215.0
205,75212,4,4,61.698,249.537458,0.9818165255173835,62.3843645,8,245.0
206,75212,3,3,61.698,464.607903,2.582392577166299,154.869301,6,1199.8
207,75212,4,1,61.698,94.946866,2.053780269061224,94.946866,5,195.0
208,75212,4,4,61.698,333.986285,2.6198680583545517,83.49657125,8,875.0
209,75212,4,2,61.698,177.166021,2.4835462100263572,88.5830105,6,440.0
210,75212,4,2,61.698,181.16085,2.7544582618153974,90.580425,6,499.0
211,75212,4,4,61.698,195.189203,2.305455389353683,48.79730075,8,450.0
212,75212,3,2,61.698,118.730034,0.9685839052315945,59.365017,5,115.0
213,75212,2,1,61.698,83.241088,2.5215912603160593,83.241088,3,209.9
214,75212,3,1,61.698,109.253928,1.7390679079291318,109.253928,4,190.0
215,75214,3,3,186.217,219.25108,3.760528796483009,73.08369333333333,6,824.5
216,75214,4,4,186.217,314.94117,4.445274652405717,78.7352925,8,1400.0
217,75214,2,3,186.217,167.968624,3.0958162757825534,55.989541333333335,5,520.0
218,75214,2,3,186.217,167.968624,2.964839433345599,55.989541333333335,5,498.0
219,75214,3,2,186.217,164.902825,4.548133120217922,82.4514125,5,750.0
220,75214,2,2,186.217,149.016412,5.026292003326453,74.508206,4,749.0
221,75214,3,3,186.217,188.221478,4.43626311339453,62.74049266666666,6,835.0
222,75214,5,8,186.217,579.157302,7.251915818890945,72.39466275,13,4200.0
223,75214,3,2,186.217,166.667982,4.109967564135984,83.333991,5,685.0
224,75214,3,3,186.217,204.3866,4.887795970968743,68.12886666666667,6,999.0
225,75214,3,3,186.217,187.38535099999999,3.7196077296351735,62.46178366666666,6,697.0
226,75214,3,2,186.217,188.964702,4.365894747898473,94.482351,5,825.0
227,75214,2,2,186.217,84.170118,3.0652208423896945,42.085059,4,258.0
228,75214,3,1,186.217,134.895156,4.514617263202543,134.895156,4,609.0
229,75214,3,2,186.217,115.942944,4.6488383113680465,57.971472,5,539.0
230,75214,3,2,186.217,162.766056,4.115722998166153,81.383028,5,669.9
231,75214,4,4,186.217,378.393919,4.743733738490655,94.59847975,8,1795.0
232,75214,2,2,186.217,152.082211,5.259655253170931,76.0411055,4,799.9
233,75214,2,3,186.217,96.897829,3.085724448996685,32.29927633333333,5,299.0
234,75214,3,2,186.217,153.661562,3.579294605894999,76.830781,5,550.0
235,75214,2,3,186.217,189.707926,2.635103395732659,63.23597533333333,5,499.9
236,75214,2,2,186.217,172.985386,4.046584605707675,86.492693,4,700.0
237,75214,3,2,186.217,110.461667,5.205425697586113,55.2308335,5,575.0
238,75214,4,3,186.217,237.924583,3.7785082510788723,79.30819433333333,7,899.0
239,75214,3,2,186.217,156.07704,5.061602910972684,78.03852,5,790.0
240,75214,2,3,186.217,116.871974,3.7562469852695397,38.957324666666665,5,439.0
241,75214,2,3,186.217,132.108066,3.3987326708726475,44.036022,5,449.0
242,75214,34,20,186.217,885.923008,3.698995251740883,44.2961504,54,3277.025
243,75214,3,2,186.217,136.009992,3.6394384906661856,68.004996,5,495.0
244,75214,8,5,186.217,630.161049,1.1901719428551985,126.0322098,13,750.0
245,75214,6,4,186.217,321.072768,2.1770765685117213,80.268192,10,699.0
246,75214,5,5,186.217,442.496989,4.734495492804359,88.4993978,10,2095.0
247,75214,8,4,186.217,413.789962,1.691679509615557,103.4474905,12,700.0
248,75214,4,4,186.217,382.481651,5.202863966930534,95.62041275,8,1990.0
249,75214,3,3,186.217,192.123404,4.1483753848125655,64.04113466666666,6,797.0
250,75214,4,5,186.217,388.613249,7.192240633051602,77.7226498,9,2795.0
251,75214,4,4,186.217,255.669056,2.7340031325496033,63.917264,8,699.0
252,75215,3,3,64.568,152.175114,2.299981848543251,50.725038000000005,6,350.0
253,75215,3,1,64.568,96.712023,1.7060960455764635,96.712023,4,165.0
254,75215,3,3,64.568,152.918338,2.347658264504549,50.972779333333335,6,359.0
255,75215,3,3,64.568,153.28995,2.3811084810191403,51.096650000000004,6,365.0
256,75215,3,3,64.568,152.175114,2.3525528622242398,50.725038000000005,6,358.0
257,75215,2,3,64.568,131.829357,3.7472685238083963,43.943118999999996,5,494.0
258,75215,2,1,64.568,60.572756,3.2853053607136515,60.572756,3,199.0
259,75215,3,2,64.568,120.7739,2.2769820300578187,60.38695,5,275.0
260,75215,6,6,64.568,159.79316,2.8787214671766925,26.632193333333333,12,460.0
261,75215,2,1,64.568,91.97397,0.5436320732920412,91.97397,3,50.0
